Frame,Class,Confidence,X_min,Y_min,X_max,Y_max
278,person,0.5451487302780151,201,659,259,720
278,person,0.5087884664535522,1041,584,1130,720
278,car,0.46880924701690674,92,564,181,609
278,potted plant,0.3665643334388733,307,630,432,720
278,potted plant,0.3608800768852234,307,630,387,720
278,potted plant,0.3293282687664032,348,633,435,720
278,potted plant,0.32172486186027527,589,652,642,720
278,person,0.30169132351875305,158,660,211,718
278,car,0.2850252091884613,14,557,73,607
279,person,0.8314440846443176,499,602,595,720
279,person,0.7460334300994873,888,599,1011,719
279,person,0.7247816324234009,984,595,1088,720
279,person,0.6767438650131226,0,656,54,720
279,person,0.5909777283668518,199,661,254,720
279,person,0.5176545977592468,1031,587,1133,720
279,car,0.5085945129394531,89,564,171,608
279,person,0.3221626877784729,323,584,355,652
279,bicycle,0.3130275309085846,639,654,729,703
279,person,0.3063816428184509,681,586,706,655
279,person,0.29993197321891785,153,667,203,719
279,person,0.2533434331417084,172,659,255,719
280,person,0.8366085886955261,495,601,594,719
280,person,0.7491923570632935,986,600,1093,720
280,person,0.724385678768158,892,600,1014,718
280,car,0.6528234481811523,81,566,168,611
280,person,0.6279308199882507,0,656,48,720
280,person,0.5953615307807922,149,659,249,719
280,person,0.5367169976234436,1016,583,1139,720
280,person,0.4481377601623535,190,661,249,719
280,bicycle,0.3990994095802307,638,656,744,705
280,person,0.30875393748283386,684,585,709,654
280,person,0.2865821421146393,774,613,813,718
280,person,0.2858222723007202,376,588,401,647
280,bicycle,0.28018057346343994,638,657,710,704
280,bicycle,0.2662435472011566,684,657,749,705
280,person,0.2572871446609497,183,576,228,626
280,person,0.255326509475708,316,588,345,651
280,person,0.2535504102706909,663,585,688,655
280,umbrella,0.2521359920501709,645,556,757,591
281,person,0.8165028095245361,491,604,591,719
281,person,0.7326410412788391,988,593,1098,720
281,person,0.6630269885063171,894,600,1018,718
281,person,0.6348408460617065,0,653,41,720
281,person,0.4959510862827301,1052,587,1146,720
281,potted plant,0.48420077562332153,428,653,487,720
281,person,0.4807586669921875,138,661,240,720
281,person,0.4599127471446991,185,665,240,720
281,bicycle,0.42430970072746277,683,654,750,709
281,bicycle,0.38161155581474304,651,654,749,709
281,person,0.35196420550346375,138,662,194,720
281,person,0.2900986969470978,310,590,347,657
281,person,0.28319263458251953,744,604,812,717
281,car,0.28138986229896545,71,566,159,610
281,person,0.28124287724494934,685,586,711,659
281,person,0.27352699637413025,498,578,538,657
281,bicycle,0.26726624369621277,630,641,749,709
281,person,0.25816935300827026,762,610,814,718
281,potted plant,0.2524973154067993,350,640,423,720
282,person,0.7846384644508362,496,606,592,720
282,person,0.7357883453369141,989,596,1106,720
282,person,0.6425820589065552,901,603,1022,719
282,car,0.44628697633743286,67,566,161,612
282,person,0.4027809798717499,1034,589,1152,720
282,bicycle,0.3752705752849579,637,658,735,712
282,person,0.33804166316986084,182,667,236,720
282,car,0.33162057399749756,0,563,44,610
282,potted plant,0.26414740085601807,289,675,364,720
282,person,0.26320862770080566,181,577,226,638
282,potted plant,0.2600063979625702,289,653,363,720
282,person,0.25785356760025024,134,664,234,720
282,person,0.2512371242046356,760,607,817,718
282,person,0.251186728477478,688,589,715,663
283,person,0.7867640852928162,495,609,592,720
283,person,0.7073642015457153,990,592,1109,720
283,bicycle,0.6669522523880005,638,650,752,715
283,person,0.5872064828872681,903,601,1027,718
283,car,0.49465933442115784,62,567,153,613
283,bicycle,0.41759175062179565,689,657,756,715
283,potted plant,0.3488098084926605,285,640,436,720
283,person,0.3382476568222046,1026,587,1158,719
283,person,0.3286850154399872,754,615,822,718
283,bicycle,0.3211032450199127,637,655,727,714
283,person,0.3196239173412323,180,577,228,654
283,person,0.2972497344017029,689,586,717,659
283,umbrella,0.2618594467639923,645,558,767,595
283,person,0.25828924775123596,661,591,691,657
283,person,0.2579888701438904,130,665,231,720
284,person,0.8090968728065491,493,607,592,720
284,bicycle,0.765656590461731,635,655,752,717
284,person,0.7161562442779541,992,595,1107,720
284,person,0.6012680530548096,908,606,1029,718
284,bicycle,0.4903468191623688,689,661,754,717
284,person,0.4479723274707794,661,592,690,657
284,person,0.42936816811561584,126,667,228,720
284,car,0.42262476682662964,55,566,148,614
284,person,0.3984791338443756,694,587,720,661
284,umbrella,0.36633843183517456,645,558,767,595
284,person,0.3302891254425049,1026,589,1161,719
284,person,0.31376445293426514,180,578,225,638
284,potted plant,0.2976386845111847,283,643,417,719
284,person,0.29502660036087036,753,614,820,718
284,bicycle,0.28687748312950134,634,659,723,715
285,person,0.7964145541191101,491,606,591,720
285,person,0.6996601819992065,994,598,1111,720
285,bicycle,0.6413034200668335,636,654,752,717
285,bicycle,0.606572151184082,677,661,754,717
285,person,0.5958864688873291,909,606,1032,720
285,car,0.4639526903629303,53,567,149,614
285,person,0.44137513637542725,1072,593,1165,719
285,umbrella,0.39612382650375366,644,559,766,594
285,person,0.3660285770893097,753,608,822,719
285,person,0.3205740451812744,697,592,722,659
285,person,0.3063427805900574,301,592,337,660
285,person,0.2943687438964844,660,593,692,654
285,person,0.26599279046058655,185,577,227,640
285,person,0.2611949145793915,500,585,535,663
285,bicycle,0.25678229331970215,636,652,705,713
286,person,0.8011776208877563,493,607,592,720
286,bicycle,0.7320897579193115,693,658,762,718
286,person,0.6225017309188843,912,605,1035,720
286,car,0.5432652235031128,52,567,143,614
286,person,0.5402899980545044,1000,591,1120,720
286,person,0.40417540073394775,1075,591,1167,719
286,person,0.3576430082321167,303,592,336,661
286,person,0.3381890058517456,188,577,230,640
286,bicycle,0.33286646008491516,635,654,701,715
286,bicycle,0.3243422508239746,637,651,754,716
286,person,0.25389760732650757,502,583,536,664
287,person,0.8241367936134338,495,606,593,720
287,car,0.7030888795852661,53,566,144,614
287,person,0.6768287420272827,1004,594,1121,720
287,bicycle,0.6527994871139526,692,662,763,717
287,person,0.6300312876701355,920,595,1036,720
287,person,0.5007847547531128,1079,590,1167,720
287,person,0.4969709813594818,189,574,238,637
287,bicycle,0.49035346508026123,640,654,757,715
287,person,0.303038626909256,303,595,333,661
287,bicycle,0.2932828664779663,639,656,706,715
288,person,0.8230020999908447,497,603,594,720
288,person,0.7145979404449463,1009,595,1121,720
288,car,0.6757326126098633,53,566,144,614
288,person,0.6524951457977295,923,597,1042,719
288,bicycle,0.6346134543418884,695,661,763,716
288,bicycle,0.5844766497612,641,650,759,715
288,person,0.5177070498466492,1078,589,1169,720
288,person,0.3955630660057068,191,575,241,634
288,person,0.34531739354133606,168,669,225,720
288,person,0.32206934690475464,773,615,828,719
288,potted plant,0.3110170364379883,282,637,421,720
288,person,0.3075005114078522,708,589,738,667
288,person,0.27456268668174744,303,595,334,659
288,person,0.2628155052661896,127,668,226,720
288,bicycle,0.2536737322807312,640,659,733,714
289,person,0.8229957222938538,495,605,595,720
289,person,0.7164828181266785,1018,598,1123,720
289,bicycle,0.6513131856918335,690,662,760,718
289,person,0.6436864137649536,926,605,1051,719
289,car,0.639861524105072,47,565,147,614
289,person,0.4484172463417053,1018,590,1168,720
289,person,0.401755690574646,776,616,832,719
289,umbrella,0.39184534549713135,646,556,770,594
289,bicycle,0.3888508081436157,693,663,793,719
289,person,0.3853205740451813,196,579,246,639
289,bicycle,0.3804430663585663,640,659,758,717
289,person,0.35041096806526184,155,670,221,720
289,person,0.3167337477207184,117,668,220,720
289,bicycle,0.3075045645236969,640,660,707,713
289,potted plant,0.2936769723892212,426,664,483,720
289,person,0.2848298251628876,714,594,741,666
290,person,0.7903027534484863,500,607,595,720
290,person,0.6990468502044678,937,607,1064,720
290,person,0.6395629644393921,1026,596,1136,720
290,bicycle,0.6343604922294617,696,664,769,720
290,potted plant,0.5459545254707336,423,662,481,720
290,person,0.46694067120552063,720,594,748,667
290,car,0.4607745110988617,39,566,137,615
290,bicycle,0.3547830581665039,643,648,759,718
290,person,0.35418134927749634,782,615,838,719
290,umbrella,0.35126760601997375,647,558,778,595
290,person,0.28856536746025085,1027,585,1187,720
290,bicycle,0.27690672874450684,643,647,710,716
290,person,0.2767582833766937,111,668,178,719
290,person,0.26621589064598083,199,582,246,637
290,bicycle,0.2600153982639313,643,662,702,717
291,person,0.7818534970283508,495,609,595,720
291,person,0.7115508317947388,953,608,1068,719
291,car,0.6542879939079285,34,567,134,617
291,bicycle,0.6349678039550781,646,656,766,720
291,person,0.5512246489524841,1036,598,1147,720
291,bicycle,0.5367887616157532,701,662,772,720
291,person,0.4710974395275116,1036,595,1190,720
291,umbrella,0.4362144470214844,650,559,779,597
291,bicycle,0.4269495904445648,702,667,802,720
291,person,0.36299625039100647,781,617,842,719
291,bicycle,0.36199599504470825,646,664,715,720
291,person,0.33311501145362854,500,583,539,654
291,person,0.2891882658004761,723,597,753,667
292,person,0.7488818168640137,958,611,1080,719
292,person,0.7469984889030457,1046,597,1150,720
292,person,0.7280818223953247,503,610,597,720
292,bicycle,0.6242780685424805,701,666,773,720
292,car,0.5533326268196106,29,567,126,620
292,person,0.538155198097229,786,621,846,720
292,bicycle,0.41597068309783936,645,653,769,720
292,bicycle,0.3910841941833496,647,663,740,720
292,umbrella,0.360695481300354,652,559,782,596
292,person,0.3235360383987427,500,584,533,653
292,person,0.31669822335243225,490,593,536,720
292,person,0.31108754873275757,733,594,759,674
292,person,0.3081684112548828,172,566,203,639
292,traffic light,0.2851994037628174,31,483,51,521
292,bicycle,0.27767446637153625,661,667,764,720
292,person,0.25142157077789307,1041,596,1198,720
293,person,0.7258174419403076,962,611,1093,720
293,person,0.7092987298965454,512,610,599,720
293,bicycle,0.7049791216850281,652,667,774,720
293,person,0.48752376437187195,1054,593,1189,720
293,person,0.4789109528064728,738,594,762,671
293,bicycle,0.46921205520629883,695,670,775,720
293,person,0.4229775667190552,785,620,851,719
293,person,0.42147666215896606,165,567,200,639
293,car,0.41263139247894287,22,567,122,620
293,person,0.3652173578739166,488,608,540,719
293,umbrella,0.2652738392353058,656,558,785,597
293,bicycle,0.25615158677101135,717,670,778,720
294,bicycle,0.7645136117935181,650,668,777,720
294,person,0.754683256149292,512,612,601,720
294,person,0.7467373609542847,969,611,1102,720
294,person,0.5625604391098022,1054,587,1211,720
294,car,0.4690221846103668,22,570,113,620
294,person,0.4507520794868469,740,596,767,673
294,potted plant,0.44788917899131775,94,670,159,720
294,bicycle,0.39534127712249756,687,673,777,720
294,airplane,0.3839326798915863,834,209,914,231
294,person,0.3721599578857422,788,618,854,719
294,person,0.36054283380508423,504,586,538,651
294,person,0.3207060694694519,674,594,707,672
294,person,0.3191419839859009,166,563,196,642
294,umbrella,0.30585601925849915,658,559,788,599
294,person,0.29361751675605774,490,609,541,720
294,person,0.2836705148220062,507,584,549,650
294,bicycle,0.27416056394577026,718,672,779,720
294,person,0.25493085384368896,1062,594,1169,720
295,person,0.7907447218894958,979,608,1121,719
295,person,0.7490447759628296,518,608,604,720
295,bicycle,0.7152609825134277,653,660,781,720
295,car,0.5507895350456238,19,568,116,619
295,person,0.47286084294319153,1079,598,1222,720
295,bicycle,0.4645787179470062,655,668,759,720
295,potted plant,0.45233428478240967,92,669,161,720
295,person,0.42670246958732605,802,621,861,719
295,person,0.3763110339641571,494,578,545,720
295,person,0.3048717677593231,750,592,775,674
295,person,0.28731417655944824,510,580,547,647
295,person,0.27899861335754395,166,562,196,641
295,bird,0.26861393451690674,852,207,930,233
295,bicycle,0.2594248354434967,737,664,796,720
296,person,0.7748581171035767,988,609,1130,720
296,person,0.7480890154838562,518,611,604,720
296,person,0.6493788361549377,1085,593,1230,720
296,bicycle,0.5461201667785645,654,666,783,720
296,car,0.4979928433895111,15,570,106,620
296,person,0.4652448296546936,492,610,544,720
296,bicycle,0.3907700479030609,714,670,788,720
296,person,0.3826136291027069,803,619,865,718
296,bird,0.3095025420188904,868,205,931,239
296,person,0.2656348645687103,159,563,194,640
296,person,0.2548137605190277,755,595,775,672
297,person,0.7468972206115723,521,611,606,720
297,person,0.7295323014259338,993,610,1140,719
297,person,0.7278130650520325,1113,601,1238,720
297,bicycle,0.6203765869140625,660,652,784,720
297,car,0.608658492565155,9,570,102,623
297,person,0.45141369104385376,493,609,546,720
297,bicycle,0.4336387515068054,719,668,790,719
297,bicycle,0.429900199174881,662,668,757,720
297,person,0.40208902955055237,800,618,869,719
297,person,0.35451000928878784,760,595,784,670
297,person,0.3391827642917633,155,562,187,644
297,bird,0.3096035122871399,883,198,942,231
298,person,0.7130469679832458,1002,611,1149,718
298,person,0.68972247838974,524,614,610,720
298,person,0.6578216552734375,1128,601,1245,720
298,car,0.5477433204650879,9,571,97,625
298,bicycle,0.486967533826828,659,647,797,720
298,bicycle,0.4696335792541504,662,671,789,720
298,person,0.43055471777915955,492,612,546,719
298,bicycle,0.38791215419769287,660,653,750,720
298,person,0.37750405073165894,812,621,873,718
298,bicycle,0.31504321098327637,722,674,798,720
298,bicycle,0.27412134408950806,661,668,740,720
299,person,0.7353453040122986,1145,601,1264,720
299,person,0.7235039472579956,528,612,620,720
299,person,0.6991549730300903,1015,610,1156,719
299,bicycle,0.452023983001709,668,649,809,720
299,person,0.44930312037467957,817,618,886,719
299,person,0.4383089244365692,496,612,553,720
299,person,0.4120156466960907,776,596,805,673
299,person,0.3171307146549225,1079,584,1165,701
299,person,0.28649240732192993,0,577,21,626
299,bicycle,0.27221834659576416,691,663,811,720
299,person,0.253837525844574,154,565,185,648
300,person,0.7480992078781128,527,612,618,720
300,person,0.7309654355049133,1026,611,1159,719
300,person,0.6232351660728455,1161,597,1273,720
300,person,0.42333123087882996,499,614,553,719
300,bicycle,0.41059112548828125,717,657,815,720
300,person,0.3902294635772705,1088,576,1173,697
300,bicycle,0.3490472435951233,688,648,813,720
300,car,0.3198530077934265,17,575,95,628
300,person,0.3071729242801666,782,599,810,675
300,bird,0.2992216944694519,942,151,972,198
300,person,0.29140952229499817,824,611,889,719
300,person,0.2825472354888916,150,567,184,651
300,bicycle,0.2761954367160797,669,649,786,720
300,person,0.2711679935455322,0,580,18,627
300,person,0.2597023546695709,224,563,242,603
301,person,0.79835045337677,1175,596,1279,720
301,person,0.7460286617279053,528,613,616,719
301,bird,0.6543610692024231,923,148,990,198
301,person,0.6185871958732605,1026,614,1156,719
301,person,0.4965704381465912,1094,587,1182,708
301,person,0.46520859003067017,497,618,552,719
302,person,0.780127227306366,1190,601,1280,720
302,person,0.7643268704414368,532,621,620,720
302,person,0.6649827361106873,502,622,555,720
302,person,0.6337357759475708,1039,620,1165,717
302,horse,0.4938238859176636,828,621,900,719
302,bird,0.480226993560791,937,154,1011,207
302,person,0.47670209407806396,1104,587,1194,714
302,person,0.4718669354915619,996,606,1056,720
302,car,0.3795522153377533,7,579,89,635
302,traffic light,0.28988713026046753,450,480,472,521
302,bicycle,0.28818511962890625,649,668,735,720
302,person,0.2704324424266815,142,568,180,658
303,person,0.7222052812576294,540,629,625,720
303,person,0.6711955070495605,1198,615,1279,720
303,person,0.5364822149276733,1060,626,1175,718
303,person,0.5031449198722839,842,633,913,719
303,person,0.45528629422187805,510,631,562,720
303,person,0.30725350975990295,1008,613,1070,718
303,car,0.30560630559921265,17,590,89,643
303,umbrella,0.2751378118991852,686,572,837,616
303,person,0.2713618874549866,222,577,240,619
303,person,0.2634009122848511,1117,592,1209,717
304,person,0.7287062406539917,541,638,623,720
304,person,0.6552792191505432,1203,627,1279,720
304,person,0.5249729156494141,1072,635,1177,718
304,person,0.43153247237205505,510,640,561,720
304,car,0.41860663890838623,13,598,85,653
304,bird,0.41020455956459045,971,173,1026,219
304,bicycle,0.3699067533016205,134,655,257,720
304,bus,0.3573272228240967,856,389,1278,719
304,person,0.32286304235458374,1116,594,1214,716
304,person,0.2630866467952728,219,584,235,627
304,person,0.25181758403778076,238,583,258,625
305,person,0.5694212317466736,546,648,620,720
305,person,0.5348723530769348,1084,643,1185,719
305,person,0.45630207657814026,1216,642,1279,720
305,bus,0.4272282123565674,856,394,1279,719
305,person,0.38503000140190125,510,653,561,720
305,person,0.2735341191291809,1024,648,1089,719
305,person,0.26900744438171387,850,652,919,719
306,person,0.4611794054508209,1134,619,1227,719
306,person,0.41814690828323364,552,659,611,719
306,airplane,0.4067440927028656,982,162,1030,198
306,person,0.38819557428359985,1086,656,1192,720
306,bus,0.3663680851459503,857,405,1278,717
306,person,0.35239747166633606,1223,634,1273,718
306,bird,0.32155653834342957,982,161,1030,198
306,person,0.29421618580818176,512,662,564,720
307,person,0.47568780183792114,570,669,622,720
307,person,0.42067641019821167,223,615,241,660
307,person,0.3860512375831604,538,653,579,719
307,person,0.28956013917922974,867,674,941,720
307,person,0.28218159079551697,468,673,491,718
307,person,0.27817702293395996,242,614,265,664
307,person,0.25423356890678406,1097,666,1215,720
307,person,0.25263577699661255,1157,615,1256,717
308,person,0.4908119738101959,1152,619,1258,719
308,bird,0.4464223384857178,992,162,1072,213
308,person,0.4458867311477661,572,674,626,720
308,person,0.30361026525497437,871,669,942,720
308,person,0.2746965289115906,544,659,581,718
308,person,0.2621307969093323,0,638,24,720
309,person,0.5770227313041687,863,669,935,720
309,bird,0.40776076912879944,991,171,1067,223
309,person,0.378314733505249,567,668,619,720
309,person,0.36807650327682495,526,669,572,720
309,person,0.34444454312324524,285,646,322,717
309,person,0.2829131782054901,1148,613,1247,719
309,person,0.28155893087387085,1121,668,1210,720
309,person,0.2601346969604492,1241,643,1279,720
310,person,0.5270887613296509,289,651,321,718
310,person,0.48756271600723267,858,676,930,720
310,person,0.2789805233478546,535,647,573,719
310,person,0.2677881419658661,566,670,620,720
311,person,0.5367347002029419,862,674,925,720
311,person,0.3483477830886841,290,656,317,720
311,person,0.3101392686367035,236,617,261,672
311,person,0.2945292890071869,0,641,18,718
311,person,0.2794231176376343,1146,624,1249,718
311,person,0.2689295709133148,536,648,573,718
311,person,0.25750014185905457,920,667,941,720
312,person,0.49953123927116394,869,675,928,720
312,person,0.4240589141845703,1120,627,1256,720
312,person,0.3810577094554901,921,669,944,720
312,bird,0.3638474941253662,995,183,1044,208
312,person,0.3322395086288452,18,648,60,716
312,bird,0.30383968353271484,994,183,1043,218
312,person,0.2963830828666687,292,657,321,720
312,person,0.252035915851593,540,660,576,720
313,person,0.5531409978866577,871,677,924,720
313,person,0.4368188977241516,1122,632,1257,719
313,person,0.4302768111228943,22,653,61,716
313,person,0.3682849109172821,541,653,579,720
313,person,0.36170539259910583,923,674,945,720
313,person,0.32712894678115845,222,627,241,672
313,person,0.3058537542819977,0,653,27,719
313,bird,0.2905699908733368,991,183,1036,208
313,person,0.28725212812423706,291,663,322,719
314,person,0.4627392888069153,1124,636,1258,719
314,person,0.4197221100330353,21,653,62,715
314,person,0.3748242259025574,868,683,922,720
314,person,0.30625447630882263,143,631,181,719
314,bird,0.3037208020687103,979,184,1027,209
314,person,0.28500691056251526,286,666,316,720
314,person,0.2640822231769562,920,673,943,720
315,person,0.4247210621833801,25,653,63,716
315,person,0.39986035227775574,920,675,942,720
315,person,0.394866019487381,869,685,918,720
315,person,0.3533676862716675,1121,644,1257,719
315,person,0.302837997674942,866,661,920,720
315,person,0.29446539282798767,143,629,180,718
316,person,0.4447442293167114,29,654,62,716
316,person,0.3845025599002838,918,675,941,720
316,person,0.3612113296985626,6,659,34,718
316,person,0.35555410385131836,863,680,915,720
316,person,0.3349476456642151,1115,648,1256,719
316,person,0.32534149289131165,1115,652,1218,719
316,bird,0.31137537956237793,964,179,1039,217
317,person,0.449393630027771,859,666,913,720
317,person,0.4223078489303589,1095,647,1247,720
317,bird,0.41782620549201965,953,189,1043,218
317,person,0.36420902609825134,28,655,65,716
317,person,0.34148934483528137,918,676,941,720
317,person,0.29532721638679504,276,663,303,720
318,person,0.4782732129096985,859,676,913,720
318,person,0.46789810061454773,1095,643,1247,720
318,person,0.3162885308265686,273,665,297,720
318,person,0.30092811584472656,34,654,68,715
318,bus,0.2531299293041229,878,429,1278,717
319,person,0.5296965837478638,1096,644,1242,720
319,person,0.37902483344078064,859,673,910,720
319,person,0.3512117266654968,625,684,647,720
319,person,0.3166535198688507,536,660,570,719
319,person,0.29957056045532227,268,662,296,720
319,person,0.26983723044395447,14,656,40,717
319,person,0.26459208130836487,36,654,69,716
320,person,0.47376492619514465,264,662,292,720
320,person,0.40244874358177185,1091,646,1247,720
320,person,0.32465970516204834,625,683,645,720
320,person,0.29958078265190125,669,679,693,719
320,bird,0.2977710962295532,960,207,1016,225
320,person,0.28245654702186584,536,655,569,719
320,person,0.2815164029598236,290,664,314,720
320,person,0.25192150473594666,233,631,252,682
321,person,0.4853487014770508,1092,638,1243,720
321,person,0.4738355875015259,259,660,291,720
321,person,0.4011051058769226,659,677,694,720
321,person,0.3428777754306793,622,684,647,720
321,person,0.3303702473640442,287,668,313,720
321,person,0.2866671681404114,15,654,48,717
321,person,0.27457737922668457,534,656,567,720
321,person,0.2726491093635559,206,630,227,672
322,person,0.5663547515869141,1090,637,1241,720
322,person,0.49922919273376465,658,675,696,720
322,person,0.49249088764190674,253,661,285,720
322,person,0.4165973365306854,621,683,647,720
322,person,0.37216559052467346,283,668,308,720
322,person,0.2750755846500397,557,685,612,720
323,person,0.5229710936546326,1090,635,1240,720
323,bird,0.5018634796142578,926,192,1005,226
323,person,0.40154916048049927,250,660,281,720
323,person,0.35894498229026794,556,684,611,720
323,person,0.31624481081962585,529,654,564,720
323,person,0.27080008387565613,18,653,54,716
323,person,0.26572534441947937,1232,658,1279,720
324,person,0.5216755867004395,245,662,277,720
324,person,0.5179728865623474,528,653,562,719
324,person,0.4460911750793457,1084,629,1241,720
324,person,0.4091493785381317,659,675,702,720
324,person,0.3242030739784241,904,678,928,720
324,person,0.29877641797065735,619,683,649,720
324,person,0.2969606816768646,35,651,71,717
324,person,0.2813936471939087,18,650,69,717
324,person,0.27905401587486267,553,684,605,720
324,bird,0.26321735978126526,921,200,1004,223
325,person,0.44516173005104065,239,663,269,720
325,person,0.3870696723461151,17,649,69,718
325,bird,0.3620286285877228,914,211,1000,228
325,person,0.33354538679122925,1084,635,1242,720
325,person,0.3312392830848694,660,675,704,720
325,person,0.314972460269928,902,676,925,720
325,person,0.31232747435569763,16,650,47,717
325,person,0.30954742431640625,524,654,560,720
325,person,0.2777726948261261,619,685,650,720
325,person,0.2746528387069702,312,674,351,720
325,person,0.26047012209892273,670,673,706,720
326,person,0.43481817841529846,664,671,705,720
326,person,0.4274350702762604,234,661,264,719
326,person,0.41978394985198975,17,648,52,717
326,person,0.3934153616428375,522,655,555,719
326,person,0.34602731466293335,621,685,648,720
326,person,0.34043845534324646,42,647,76,719
326,bird,0.33796826004981995,917,212,988,238
326,bus,0.33224669098854065,866,431,1278,717
326,person,0.31335559487342834,846,682,896,719
326,person,0.30667948722839355,16,644,77,718
326,person,0.3050740957260132,1080,628,1236,720
326,car,0.2601589560508728,0,649,25,711
327,person,0.5268650054931641,231,661,260,719
327,car,0.42657896876335144,0,654,28,713
327,person,0.4170919358730316,17,651,53,717
327,person,0.3823848366737366,667,671,709,719
327,bus,0.3198809027671814,858,430,1278,717
327,person,0.3079013228416443,622,686,647,720
327,person,0.3014039695262909,521,653,555,719
327,person,0.29776474833488464,845,683,895,719
327,person,0.2904593348503113,43,651,75,720
327,person,0.28610944747924805,1227,660,1279,718
327,person,0.2758884131908417,1079,633,1267,720
327,person,0.25999385118484497,651,678,680,720
328,person,0.508668065071106,46,654,76,720
328,person,0.47637179493904114,227,661,256,719
328,person,0.4432368278503418,18,654,48,716
328,person,0.37236204743385315,621,686,646,720
328,person,0.33968478441238403,519,653,554,719
328,car,0.30915650725364685,0,649,35,714
328,person,0.30486446619033813,1073,630,1270,720
328,person,0.2938258945941925,894,670,919,719
328,bus,0.27785342931747437,857,431,1279,718
328,person,0.26728764176368713,255,660,280,720
328,person,0.2633858621120453,674,671,713,719
328,person,0.2509188652038574,650,678,680,719
329,person,0.5156401991844177,19,654,50,716
329,person,0.46781808137893677,46,653,76,719
329,person,0.40613409876823425,222,662,251,719
329,person,0.38996589183807373,1073,631,1276,719
329,person,0.36745569109916687,518,652,551,720
329,person,0.35874783992767334,894,672,917,720
329,person,0.27892622351646423,389,669,416,720
329,bus,0.2778781056404114,857,431,1278,717
329,person,0.27579575777053833,677,669,718,719
329,car,0.26228976249694824,118,688,180,719
329,person,0.2542269229888916,251,660,277,720
330,person,0.5383868217468262,672,668,717,719
330,person,0.5026522278785706,20,655,52,718
330,person,0.43003973364830017,47,654,78,718
330,person,0.4073943495750427,895,675,916,720
330,person,0.4021117687225342,218,660,249,718
330,person,0.36515671014785767,1072,629,1236,720
330,person,0.35597965121269226,516,652,552,719
330,person,0.33078235387802124,302,673,352,720
330,person,0.3205741345882416,383,669,418,720
330,bus,0.29988110065460205,851,432,1278,717
330,person,0.2984881103038788,541,684,594,720
330,car,0.2761140763759613,116,683,206,719
331,person,0.43476229906082153,216,658,245,718
331,person,0.4152790307998657,23,653,58,719
331,person,0.40044885873794556,895,678,915,720
331,person,0.3852750062942505,515,654,549,720
331,person,0.37977704405784607,667,667,721,720
331,person,0.37219008803367615,51,654,80,717
331,person,0.3702172636985779,302,673,353,720
331,person,0.35409191250801086,1071,629,1235,720
331,bus,0.3419579565525055,853,432,1279,718
331,person,0.31316953897476196,540,683,593,720
331,car,0.2925611436367035,117,681,217,718
331,bird,0.25572890043258667,885,207,964,230
332,person,0.47300300002098083,214,657,243,718
332,person,0.4101339876651764,515,655,548,720
332,person,0.40963324904441833,307,673,354,720
332,person,0.364313006401062,54,653,86,715
332,car,0.3226511776447296,112,658,218,717
332,person,0.31516626477241516,892,667,915,720
332,person,0.31237882375717163,1070,631,1234,720
332,person,0.2975779175758362,540,684,591,720
332,person,0.2824789583683014,239,659,267,720
332,person,0.27881720662117004,675,666,724,719
332,bus,0.26799502968788147,851,432,1279,717
332,person,0.26491251587867737,29,652,60,720
332,person,0.2628391683101654,1219,660,1279,719
333,person,0.5702602863311768,214,661,242,719
333,car,0.5257663726806641,117,658,216,718
333,person,0.4163813292980194,309,672,359,719
333,person,0.4028072953224182,59,653,93,718
333,person,0.39780232310295105,518,655,551,720
333,car,0.39283788204193115,0,638,48,715
333,person,0.360806941986084,382,667,412,720
333,person,0.3478005528450012,34,652,65,719
333,person,0.2963287830352783,1076,633,1277,719
333,person,0.2941516041755676,239,661,268,720
333,person,0.29279279708862305,893,677,917,720
334,car,0.6664787530899048,118,660,216,717
334,person,0.5489642024040222,213,663,244,720
334,person,0.4768166244029999,64,652,96,718
334,person,0.45870649814605713,38,652,68,720
334,person,0.41836002469062805,518,656,553,720
334,person,0.3248375654220581,382,673,402,719
334,bus,0.3214651942253113,858,433,1279,717
334,person,0.28273913264274597,319,676,361,720
334,person,0.261653333902359,703,670,737,720
334,person,0.2584243714809418,1078,633,1235,719
334,car,0.2540184557437897,0,639,50,714
335,car,0.6574072241783142,122,664,220,719
335,person,0.6395483613014221,214,662,245,720
335,person,0.5529502630233765,318,672,365,720
335,bus,0.47602421045303345,859,438,1279,717
335,person,0.4515109360218048,72,657,102,710
335,person,0.41185688972473145,1085,637,1231,720
335,person,0.3224913775920868,241,663,267,720
335,car,0.30789023637771606,0,641,58,709
335,person,0.26958346366882324,520,658,554,720
336,car,0.6335841417312622,123,669,220,719
336,person,0.539624035358429,75,658,107,719
336,person,0.5244390964508057,214,666,245,720
336,person,0.47901830077171326,1101,642,1229,719
336,traffic light,0.45527392625808716,449,540,474,584
336,person,0.45397627353668213,324,674,367,720
336,car,0.4069794714450836,0,644,68,709
336,person,0.36310192942619324,52,657,78,720
336,person,0.28093674778938293,855,680,911,720
336,person,0.28082266449928284,60,656,109,720
336,bus,0.2511361837387085,867,439,1279,717
337,car,0.5937204957008362,130,665,247,720
337,car,0.5847676992416382,0,640,72,702
337,person,0.5143541693687439,325,674,373,719
337,person,0.4352582097053528,216,664,247,720
